Bankstown Girls High School,Mona Street Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9709 6788,bankstowng-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20Girls%20High%20School%2C%20Mona%20Street%20Bankstown%20NSW%202200,https://bankstowng-h.schools.nsw.gov.au/
Bankstown Hospital School,"2F Paediatric Ward Gallipoli Street, Bankstown, NSW 2200",2200,Southern and Southwest Sydney,02 9722 8063,banksthos-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20Hospital%20School%2C%202F%20Paediatric%20Ward%20Gallipoli%20Street%2C%20Bankstown%2C%20NSW%202200,https://banksthos-s.schools.nsw.gov.au/
Bankstown North Public School,322 Hume Highway (Corner Beresford Avenue) Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9709 5506,bankstownn-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20North%20Public%20School%2C%20322%20Hume%20Highway%20(Corner%20Beresford%20Avenue)%20Bankstown%20NSW%202200,https://bankstownn-p.schools.nsw.gov.au/
Bankstown Public School,61 Restwell Street Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9796 2120,bankstown-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20Public%20School%2C%2061%20Restwell%20Street%20Bankstown%20NSW%202200,https://bankstown-p.schools.nsw.gov.au/
Bankstown Senior College,Antwerp Street Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9707 3288,bankstowns-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20Senior%20College%2C%20Antwerp%20Street%20Bankstown%20NSW%202200,https://bankstowns-h.schools.nsw.gov.au/
Bankstown South Infants School,Stacey Street Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9790 6176,bankstowsi-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20South%20Infants%20School%2C%20Stacey%20Street%20Bankstown%20NSW%202200,https://bankstowsi-p.schools.nsw.gov.au/
Bankstown West Public School,William Street Bankstown NSW 2200,2200,Southern and Southwest Sydney,02 9790 6158,bankstownw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bankstown%20West%20Public%20School%2C%20William%20Street%20Bankstown%20NSW%202200,https://bankstownw-p.schools.nsw.gov.au/
Banora Point High School,"2 Eucalyptus Drive Banora Point NSW, 2486",2486,Richmond - Tweed,07 5513 1960,banorapnt-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Banora%20Point%20High%20School%2C%202%20Eucalyptus%20Drive%20Banora%20Point%20NSW%2C%202486,https://banorapnt-h.schools.nsw.gov.au/
Banora Point Public School,97 Pioneer Parade Banora Point NSW 2486,2486,Richmond - Tweed,07 5524 1444,banorapt-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Banora%20Point%20Public%20School%2C%2097%20Pioneer%20Parade%20Banora%20Point%20NSW%202486,https://banorapt-p.schools.nsw.gov.au/
Baradine Central School,Narren Street Baradine NSW 2396,2396,Dubbo,02 6843 1805,baradine-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Baradine%20Central%20School%2C%20Narren%20Street%20Baradine%20NSW%202396,https://baradine-c.schools.nsw.gov.au/
Bardwell Park Infants School,4 Crewe Lane Bardwell Park NSW 2207,2207,Southern and Southwest Sydney,02 9567 8754,bardwelpki-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bardwell%20Park%20Infants%20School%2C%204%20Crewe%20Lane%20Bardwell%20Park%20NSW%202207,https://bardwelpki-p.schools.nsw.gov.au/
Barellan Central School,Boree Street Barellan NSW 2665,2665,Riverina,02 6963 9202,barellan-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barellan%20Central%20School%2C%20Boree%20Street%20Barellan%20NSW%202665,https://barellan-c.schools.nsw.gov.au/
Bargo Public School,245 Great Southern Road Bargo NSW 2574,2574,Southern and Southwest Sydney,02 4684 1396,bargo-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bargo%20Public%20School%2C%20245%20Great%20Southern%20Road%20Bargo%20NSW%202574,https://bargo-p.schools.nsw.gov.au/
Barham High School,38 Gonn Street Barham NSW 2732,2732,Upper Murray excl Albury,03 5453 2322,barham-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barham%20High%20School%2C%2038%20Gonn%20Street%20Barham%20NSW%202732,https://barham-h.schools.nsw.gov.au/
Barham Public School,Wakool Street Barham NSW 2732,2732,Upper Murray excl Albury,03 5453 2133,barham-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barham%20Public%20School%2C%20Wakool%20Street%20Barham%20NSW%202732,https://barham-p.schools.nsw.gov.au/
Barkers Vale Public School,4501 Kyogle Road Wadeville NSW 2474,2474,Richmond - Tweed,02 6689 7202,barkersval-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barkers%20Vale%20Public%20School%2C%204501%20Kyogle%20Road%20Wadeville%20NSW%202474,https://barkersval-p.schools.nsw.gov.au/
Barmedman Public School,Robertson Street Barmedman 2668,2668,Riverina,02 6976 2128,barmedman-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barmedman%20Public%20School%2C%20Robertson%20Street%20Barmedman%202668,https://barmedman-p.schools.nsw.gov.au/
Barnier Public School,120 Barnier Drive Quakers Hill 2763,2763,Western Sydney and Blue Mountains,02 9837 1600,barnier-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barnier%20Public%20School%2C%20120%20Barnier%20Drive%20Quakers%20Hill%20%202763,https://barnier-p.schools.nsw.gov.au/
Barnsley Public School,Cliffbrook Street Barnsley NSW 2278,2278,Newcastle and Lake Macquarie,02 4953 2976,barnsley-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barnsley%20Public%20School%2C%20Cliffbrook%20Street%20Barnsley%20NSW%202278,https://barnsley-p.schools.nsw.gov.au/
Barooga Public School,Hughes Street Barooga NSW 3644,3644,Upper Murray excl Albury,03 5873 4242,barooga-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barooga%20Public%20School%2C%20Hughes%20Street%20Barooga%20NSW%203644,https://barooga-p.schools.nsw.gov.au/
Barraba Central School,Gotha Street Barraba NSW 2347,2347,Tamworth - Gunnedah,02 6782 1266,barraba-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barraba%20Central%20School%2C%20Gotha%20Street%20Barraba%20NSW%202347,https://barraba-c.schools.nsw.gov.au/
Barrack Heights Public School,25 Hunter Street Barrack Heights NSW 2528,2528,Illawarra,02 4296 4222,barrackht-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barrack%20Heights%20Public%20School%2C%2025%20Hunter%20Street%20Barrack%20Heights%20NSW%202528,https://barrackht-p.schools.nsw.gov.au/
Barrenjoey High School,Coonanga Road AVALON NSW 2107,2107,Central and Northern Sydney,02 9918 8811,barrenjoey-h.school@det.nsw.edu.au,,http://www.barrenjoey-h.schools.nsw.edu.au/
Barrington Public School,"1 Kenmore Street Barrington NSW, 2422",2422,Mid North Coast,02 6558 4258,barrington-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barrington%20Public%20School%2C%201%20Kenmore%20Street%20Barrington%20NSW%2C%202422,https://barrington-p.schools.nsw.gov.au/
Barwon Learning Centre,Lot 269 Carol Avenue Moree NSW 2400,2400,Moree - Narrabri,02 67511 573,barwonlc-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Barwon%20Learning%20Centre%2C%20Lot%20269%20Carol%20Avenue%20Moree%20NSW%202400,https://barwonlc-s.schools.nsw.gov.au/
Baryulgil Public School,7135 Clarence Way Baryulgil NSW 2460,2460,Coffs Harbour - Grafton,02 6647 2124,baryulgil-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Baryulgil%20Public%20School%2C%207135%20Clarence%20Way%20Baryulgil%20NSW%202460,https://baryulgil-p.schools.nsw.gov.au/
Bass High School,"Arundle Road Bass Hill NSW, 2197",2197,Southern and Southwest Sydney,02 9726 3644,bass-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bass%20High%20School%2C%20Arundle%20Road%20Bass%20Hill%20NSW%2C%202197,https://bass-h.schools.nsw.gov.au/
Bass Hill Public School,611 Hume Highway Bass Hill NSW 2197,2197,Southern and Southwest Sydney,02 9644 3431,basshill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bass%20Hill%20Public%20School%2C%20611%20Hume%20Highway%20Bass%20Hill%20NSW%202197,https://basshill-p.schools.nsw.gov.au/
Bateau Bay Public School,2A Waratah Street Bateau Bay NSW 2261,2261,Central Coast,02 4332 8000,bateaubay-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bateau%20Bay%20Public%20School%2C%202A%20Waratah%20Street%20Bateau%20Bay%20NSW%202261,https://bateaubay-p.schools.nsw.gov.au/
Batemans Bay High School,2 George Bass Drive Batehaven NSW 2536,2536,Capital Region,02 4478 3600,batemansba-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Batemans%20Bay%20High%20School%2C%202%20George%20Bass%20Drive%20Batehaven%20NSW%202536,https://batemansba-h.schools.nsw.gov.au/
Batemans Bay Public School,"Mundarra Way, Surfside NSW 2536",2536,Capital Region,02 4472 4059,batemansba-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Batemans%20Bay%20Public%20School%2C%20Mundarra%20Way%2C%20Surfside%20NSW%202536,https://batemansba-p.schools.nsw.gov.au/
Bates Drive School,2 Bates Drive Kareela NSW 2232,2232,Southern and Southwest Sydney,02 9521 6049,batesdrive-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bates%20Drive%20School%2C%202%20Bates%20Drive%20Kareela%20NSW%202232,https://batesdrive-s.schools.nsw.gov.au/
Bathurst High School,190 Hope Street Bathurst NSW 2795,2795,Central West,02 6331 3755,bathurst-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Denison%20College%20-%20Bathurst%20High%20Campus%2C%20190%20Hope%20Street%20Bathurst%20NSW%202795,https://bathurst-h.schools.nsw.gov.au/
Bathurst Public School,George Street Bathurst NSW 2795,2795,Central West,02 6331 3923,bathurst-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bathurst%20Public%20School%2C%20George%20Street%20%20Bathurst%20NSW%202795,https://bathurst-p.schools.nsw.gov.au/
Bathurst South Public School,"251 Havannah Street Bathurst NSW, 2795",2795,Central West,02 6331 1297,bathursts-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bathurst%20South%20Public%20School%2C%20251%20Havannah%20Street%20Bathurst%20NSW%2C%202795,https://bathursts-p.schools.nsw.gov.au/
Bathurst West Public School,Suttor Street Bathurst NSW 2795,2795,Central West,02 6331 1142,bathurstw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bathurst%20West%20Public%20School%2C%20Suttor%20Street%20Bathurst%20NSW%202795,https://bathurstw-p.schools.nsw.gov.au/
Batlow Technology School,80 Pioneer Street Batlow NSW 2730,2730,Riverina,02 6949 1208,batlow-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Batlow%20Technology%20School%2C%2080%20Pioneer%20Street%20Batlow%20NSW%202730,https://batlow-c.schools.nsw.gov.au/
Baulkham Hills High School,419A Windsor Rd Baulkham Hills NSW 2153,2153,Western Sydney and Blue Mountains,02 9639 8699,baulkham-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Baulkham%20Hills%20High%20School%2C%20419A%20Windsor%20Rd%20Baulkham%20Hills%20NSW%202153,https://baulkham-h.schools.nsw.gov.au/
Baulkham Hills North Public School,2A Girralong Avenue Baulkham Hills NSW 2153,2153,Western Sydney and Blue Mountains,02 9639 6936,baulkhamn-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Baulkham%20Hills%20North%20Public%20School%2C%202A%20Girralong%20Avenue%20Baulkham%20Hills%20NSW%202153,https://baulkhamn-p.schools.nsw.gov.au/
Beacon Hill Public School,6 Tristram Road Beacon Hill NSW 2100,2100,Central and Northern Sydney,02 9451 6328,beaconhill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beacon%20Hill%20Public%20School%2C%206%20Tristram%20Road%20Beacon%20Hill%20NSW%202100,https://beaconhill-p.schools.nsw.gov.au/
Beaumont Hills Public School,The Parkway Beaumont Hills NSW 2155,2155,Western Sydney and Blue Mountains,02 8824 6470,beaumonthi-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beaumont%20Hills%20Public%20School%2C%20The%20Parkway%20Beaumont%20Hills%20NSW%202155,https://beaumonthi-p.schools.nsw.gov.au/
Beaumont Road Public School,17 Beaumont Road Killara NSW 2071,2071,Central and Northern Sydney,02 9498 3607,beaumontrd-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beaumont%20Road%20Public%20School%2C%2017%20Beaumont%20Road%20Killara%20NSW%202071,https://beaumontrd-p.schools.nsw.gov.au/
Beauty Point Public School,17 Medusa Street Mosman NSW 2088,2088,Central and Northern Sydney,02 9969 4260,beautypt-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beauty%20Point%20Public%20School%2C%2017%20Medusa%20Street%20Mosman%20NSW%202088,https://beautypt-p.schools.nsw.gov.au/
Beckom Public School,4-10 Welman Street Beckom NSW 2665,2665,Riverina,02 6978 2314,beckom-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beckom%20Public%20School%2C%204-10%20Welman%20Street%20Beckom%20NSW%202665,https://beckom-p.schools.nsw.gov.au/
Bedgerebong Public School,7 Golding Avenue Bedgerabong NSW 2871,2871,Central West,02 6857 1185,bedgerebon-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bedgerabong%20Public%20School%2C%207%20Golding%20Avenue%20Bedgerabong%20NSW%202871,https://bedgerebon-p.schools.nsw.gov.au/
Beechwood Public School,614 Beechwood Road Beechwood NSW 2446,2446,Mid North Coast,02 6585 6136,beechwood-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beechwood%20Public%20School%2C%20614%20Beechwood%20Road%20Beechwood%20NSW%202446,https://beechwood-p.schools.nsw.gov.au/
Beecroft Public School,90-98 Beecroft Road Beecroft 2119,2119,Central and Northern Sydney,02 9484 8844,beecroft-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beecroft%20Public%20School%2C%2090-98%20Beecroft%20Road%20Beecroft%202119%20NSW%2C%20Australia,https://beecroft-p.schools.nsw.gov.au/
Beelbangera Public School,765 Rankins Springs Road Beelbangera NSW 2680,2680,Riverina,02 6963 5368,beelbanger-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Beelbangera%20Public%20School%2C%20765%20Rankins%20Springs%20Road%20Beelbangera%20NSW%202680,https://beelbanger-p.schools.nsw.gov.au/
Bega High School,Upper and Eden Streets Bega NSW 2550,2550,Capital Region,02 6492 9000,bega-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bega%20High%20School%2C%20Upper%20and%20Eden%20Streets%20Bega%20NSW%202550,https://bega-h.schools.nsw.gov.au/
Bega Valley Public School,21 Auckland Street Bega NSW 2550,2550,Capital Region,02 6492 1280,bega-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bega%20Valley%20Public%20School%2C%2021%20Auckland%20Street%20Bega%20NSW%202550,https://bega-p.schools.nsw.gov.au/
Belair Public School,34 Carolyn Street Adamstown Heights NSW 2289,2289,Newcastle and Lake Macquarie,02 4952 1735,belair-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Belair%20Public%20School%2C%2034%20Carolyn%20Street%20Adamstown%20Heights%20NSW%202289,https://belair-p.schools.nsw.gov.au/
Bellambi Public School,1 Owen Park Road Bellambi NSW 2518,2518,Illawarra,02 4284 8666,bellambi-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellambi%20Public%20School%2C%201%20Owen%20Park%20Road%20Bellambi%20NSW%202518,https://bellambi-p.schools.nsw.gov.au/
Bellata Public School,Gurley Street Bellata NSW 2397,2397,Moree - Narrabri,02 67937514,bellata-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellata%20Public%20School%2C%20Gurley%20Street%20Bellata%20NSW%202397,https://bellata-p.schools.nsw.gov.au/
Bellbird Public School,13 Doyle Street Bellbird NSW 2325,2325,Hunter Valley excl Newcastle,02 4990 2331,bellbird-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellbird%20Public%20School%2C%2013%20Doyle%20Street%20Bellbird%20NSW%202325,https://bellbird-p.schools.nsw.gov.au/
Bellbrook Public School,40 Main Street Bellbrook NSW 2440,2440,Mid North Coast,02 6567 2049,bellbrook-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellbrook%20Public%20School%2C%2040%20Main%20Street%20Bellbrook%20%20NSW%20%202440,https://bellbrook-p.schools.nsw.gov.au/
Bellevue Hill Public School,163A Victoria Road Bellevue Hill NSW 2023,2023,Central and Northern Sydney,02 9389 3928,bellevuehi-p.admin@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellevue%20Hill%20Public%20School%2C%20163A%20Victoria%20Road%20Bellevue%20Hill%20NSW%202023,https://bellevuehi-p.schools.nsw.gov.au/
Bellingen High School,1125 Waterfall Way Bellingen NSW 2454,2454,Coffs Harbour - Grafton,02 6655 1315,bellingen-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellingen%20High%20School%2C%201125%20Waterfall%20Way%20Bellingen%20NSW%202454,https://bellingen-h.schools.nsw.gov.au/
Bellingen Public School,William Street Bellingen NSW 2454,2454,Coffs Harbour - Grafton,02 6655 1147,bellingen-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Bellingen%20Public%20School%2C%20William%20Street%20Bellingen%20NSW%202454,https://bellingen-p.schools.nsw.gov.au/
Belltrees Public School,62 Belltrees Road Belltrees NSW 2337,2337,Hunter Valley excl Newcastle,02 6546 1148,belltrees-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Belltrees%20Public%20School%2C%2062%20Belltrees%20Road%20Belltrees%20NSW%202337,https://belltrees-p.schools.nsw.gov.au/
Belmont High School,424 Pacific Highway Belmont NSW 2280,2280,Newcastle and Lake Macquarie,02 4945 0600,belmont-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Belmont%20High%20School%2C%20424%20Pacific%20Highway%20Belmont%20%20NSW%202280,https://belmont-h.schools.nsw.gov.au/
Belmont North Public School,Nikkin and Darling Streets Belmont North NSW 2280,2280,Newcastle and Lake Macquarie,02 4945 4861,belmontnth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Belmont%20North%20Public%20School%2C%20Nikkin%20and%20Darling%20Streets%20Belmont%20North%20NSW%202280,https://belmontnth-p.schools.nsw.gov.au/
